mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,spectral_centroids,spectral_bandwidth,spectral_contrast,spectral_rolloff,meanfreq,maxfreq,minfreq,label
-461.8951721191406,165.73094177246094,-49.221771240234375,27.931480407714844,17.815736770629883,-29.418949127197266,8.804638862609863,6.293593406677246,6.723826885223389,11.073493957519531,-8.009940147399902,10.462885856628418,10.39332675933838,-7.548026561737059,8.450818061828613,4.278222560882568,-3.649877548217773,6.267284393310547,-1.8222475051879885,-1.6331828832626345,2019.344754514419,1880.537059687714,21.41973075201648,4328.102289244186,2019.344754514419,2678.2450656344563,987.3719282614848,0.0
-251.75845336914065,222.885498046875,-39.72027587890625,50.10694122314453,19.864959716796875,-44.75080871582031,17.630760192871094,3.669761657714844,-14.872005462646484,18.18542861938477,4.239552974700928,-0.9962214827537536,6.861778259277344,-3.737013101577759,0.3146451711654663,1.98335862159729,3.5169897079467773,7.400279998779297,-3.0633339881896973,-1.6094529628753662,1395.5815835472763,1642.992048629317,22.17402817359284,3316.0882994186045,1395.5815835472763,2260.583358733772,944.0961616785572,0.0
-394.6887512207031,123.4599151611328,16.495532989501953,30.71335792541504,4.64361047744751,-15.20055866241455,3.9557602405548096,-4.854162216186523,0.1584816873073578,7.215074062347412,-5.482819557189941,0.1811709702014923,-1.093219518661499,-5.178384780883789,5.744701385498047,-1.2364537715911863,-5.850753307342529,2.4302778244018555,-3.992976903915405,-8.296074867248535,1389.3349924366462,1577.427606448536,21.219829594114568,2834.6884084302324,1389.3349924366462,4381.87790540097,516.1758970579513,0.0
-456.3414611816406,131.6743621826172,-35.67240524291992,9.273167610168455,-5.22760009765625,-19.95735740661621,14.744773864746094,-7.339720726013184,-7.932506084442139,5.142979621887207,-12.260043144226074,-3.3477783203125,0.4478046298027038,-2.362180471420288,7.799090385437012,-7.423977375030518,-10.447755813598633,3.9538614749908447,-5.14373779296875,-7.282758712768555,2196.256645631116,1847.024161905928,22.451532593622343,4153.229469476744,2196.256645631116,6265.83088850612,466.9775565377269,0.0
-436.7916259765625,180.16647338867188,-27.441205978393555,-0.3655155301094055,0.9252498745918274,-25.400066375732425,-3.814647674560547,3.865758657455444,9.331583976745604,0.5891018509864807,-7.965625762939453,7.475287437438965,-0.5192906260490417,-2.912076234817505,7.257951259613037,-5.932363986968994,-2.785837411880493,2.1907875537872314,-8.81715202331543,-1.360945701599121,1523.9621879875608,1590.730518418247,22.626621393853917,3119.9809229651164,1523.9621879875608,2377.627741427188,695.9118586646638,0.0
-547.72705078125,86.9511947631836,3.195032358169556,-20.30045318603516,-8.451966285705566,-9.183460235595703,-13.749563217163086,-6.108664035797119,0.8017255663871765,-2.853032350540161,-4.919589996337891,-0.836553156375885,1.1425368785858154,1.0580501556396484,-2.335052967071533,-8.254338264465332,-4.712426662445068,2.534107446670532,-0.4342567026615143,-3.7280545234680176,2141.7207127025185,1562.9761251604627,17.30317633241866,3917.650799418605,2141.7207127025185,7585.182765339591,461.0170053442385,0.0
-506.9065856933594,168.8798828125,13.977996826171877,19.538619995117188,4.140314102172852,-25.70302963256836,-4.305610179901123,3.433828830718994,5.278824806213379,4.0395283699035645,-12.791864395141602,-4.803620338439941,5.75596284866333,-4.764950275421143,-7.896707534790039,-6.318757057189941,-3.018516063690185,-1.732858419418335,-10.699014663696287,-7.633295059204102,1176.861534575883,1386.2570277389525,21.59875156026345,2415.3492647058824,1176.861534575883,2056.477278431359,369.11129991390254,0.0
-576.8488159179688,168.8511505126953,15.788415908813477,20.685741424560547,5.870425224304199,-20.391162872314453,-1.2709230184555054,-2.515166759490967,-3.1886115074157715,4.418671607971191,-4.78537130355835,-1.1116915941238403,3.4240927696228027,-2.1618826389312744,2.498121976852417,2.19321084022522,-3.3143858909606934,-2.6250810623168945,-2.3249781131744385,-1.0765823125839231,1227.1977178908576,1494.573156715461,20.480584936546983,2560.3878997093025,1227.1977178908576,2345.200656373684,480.69330406120713,0.0
-543.4808349609375,153.1841583251953,4.351037502288818,-7.584892272949219,8.866286277770996,-13.64553928375244,-17.205368041992188,-3.801888704299927,-5.815012454986572,-11.259093284606934,-5.259087085723877,-1.4858683347702026,-6.366589546203613,-3.4664957523345947,0.6740871071815491,-5.260656356811523,-5.835509777069092,-6.347862720489502,-11.304224967956545,-3.067909479141236,1531.922889677776,1461.4688755044456,21.08687638193921,3035.4352678571427,1531.922889677776,2570.6452203343783,698.9202481930015,0.0
-435.3572082519531,189.67800903320312,-38.121803283691406,35.7303352355957,23.845548629760746,-17.95770263671875,16.986492156982422,0.0607090555131435,7.817933559417725,25.23154830932617,-6.225085258483887,2.5071308612823486,10.379812240600586,-5.877201557159424,7.832645893096924,7.574194431304932,-1.8386461734771729,4.339347839355469,1.3529880046844482,2.933969020843506,1202.488597332109,1627.0521068054047,21.24750691447597,2831.9404069767443,1202.488597332109,2250.488663419752,491.9792957387926,0.0
-561.8341674804688,200.31838989257807,24.716819763183597,-12.025446891784668,-10.67970085144043,-22.953826904296875,-10.679659843444824,2.083882570266724,3.06158185005188,2.008075714111328,-4.485066890716553,-9.731175422668455,-10.45596694946289,-4.143790245056152,3.020131826400757,-3.893058061599731,-7.024246692657471,0.7828896045684814,-2.4933056831359863,-6.913890361785889,1035.963187162076,985.299854388626,22.19847161068514,1734.9881904069769,1035.963187162076,1647.9222893027943,349.842172106417,0.0
-363.7413940429688,135.2157440185547,-15.57812213897705,-14.63624382019043,0.7721680402755737,-16.494178771972656,-5.369634628295898,7.660925388336182,-1.2819077968597412,-14.992247581481934,-12.715033531188965,5.584274291992188,11.18278980255127,7.32193660736084,2.586833000183105,-13.81725788116455,-13.410533905029297,4.934575080871582,0.1878489106893539,-9.970269203186035,1269.796773011903,1017.8876378472715,23.22514290727361,1917.8551962209303,1269.796773011903,1850.6550236974635,260.98866718029564,0.0
-286.42730712890625,188.46295166015625,-26.02471923828125,5.312392234802246,17.176570892333984,-3.230287551879883,15.85938549041748,4.5553178787231445,9.750690460205078,24.46640968322754,5.612735748291016,7.190113067626953,12.30662441253662,2.555763959884644,5.007872581481934,1.349154353141785,2.4158270359039307,10.365093231201172,1.113003134727478,0.905080258846283,894.1408461319891,1288.9502032281357,19.91867042159608,1800.1907703488373,894.1408461319891,1654.581895821584,350.49420939554483,0.0
-483.6842346191406,123.50151824951172,-11.10439682006836,-3.365323781967163,-4.114336490631104,-31.86554718017578,-16.68484115600586,-2.0910415649414062,2.222841262817383,6.314621925354004,-2.402596950531006,-1.9383717775344849,1.829553246498108,-1.763274073600769,5.343684196472168,2.5627071857452397,-9.42194652557373,-1.041193962097168,2.478923082351685,-6.605156898498535,1794.5010859070212,1533.6823229082045,21.801273561159466,3331.8268531976746,1794.5010859070212,3677.729775163352,610.7408820533774,0.0
-429.4690856933594,213.5384826660156,-62.07120132446289,46.84197235107422,12.04888153076172,-29.255983352661133,24.8144645690918,-11.432198524475098,2.9885919094085693,21.6101016998291,-16.991172790527344,8.394630432128906,12.54489040374756,-4.533304691314697,12.714485168457031,-0.6859901547431946,2.3459343910217285,13.201305389404297,-6.025777816772461,4.762800216674805,1584.9634442049526,1844.5542011932157,21.227451055693383,3746.275436046512,1584.9634442049526,2765.835677503596,1032.447864019637,0.0
-649.380126953125,111.28868103027344,12.641618728637695,-6.158505439758301,2.3814423084259038,-4.369391918182373,-6.824812412261963,-1.989029884338379,3.062739849090576,3.269865036010742,-1.3363839387893677,-3.808571577072144,-5.335195064544678,-3.1485226154327397,2.410210132598877,-2.4051027297973637,-10.171097755432127,-7.604773044586182,-6.454679012298584,-9.59650421142578,1741.7589567249754,1547.5828843015645,20.97044674254648,3376.2945130813955,1741.7589567249754,3167.8535293029386,425.3854191281504,0.0
-380.5208129882813,137.39414978027344,-12.100503921508787,6.975804805755615,15.355385780334473,-21.523292541503903,-20.43671417236328,-4.6722331047058105,11.43000602722168,9.159647941589355,-15.116106033325195,-9.281363487243652,4.011991024017334,-11.502485275268556,-14.984370231628418,-3.745201110839844,-4.676550388336182,-5.552704811096191,-2.620716094970703,-5.067745208740234,1907.4637422001988,1382.8894275716266,22.8590565544839,3335.324309593024,1907.4637422001988,4399.315485674485,380.21560419132703,0.0
-416.9725646972656,182.02505493164065,-1.8225977420806885,9.149752616882324,21.64081573486328,-18.604576110839844,-12.623926162719728,4.453402042388916,4.901135921478272,3.915817022323608,-2.545740365982056,4.487623691558838,11.553933143615724,-3.460397958755493,-7.829257965087891,0.7486066222190857,-0.6176918745040894,-1.2673348188400269,-1.1516026258468628,-4.370908737182617,1466.6546141991348,1063.339096951303,21.70214398503164,2309.5703125,1466.6546141991348,3716.796050947407,292.3775296558123,0.0
-429.7880859375,149.61895751953125,-7.202198505401611,3.0742456912994385,16.14625358581543,-7.254370212554932,0.9116063714027404,9.154232025146484,12.450305938720703,15.338299751281738,7.399297714233398,9.986604690551758,11.367228507995604,2.7802062034606934,6.642194747924805,8.256998062133789,1.3809648752212524,3.1254143714904785,5.150804996490479,4.126571178436279,1058.5464220695003,1466.692713452292,20.275860478290493,2331.0546875,1058.5464220695003,2334.350400302757,341.1666281172308,0.0
-506.69866943359375,101.68913269042967,37.42060852050781,46.71073913574219,28.14069938659668,-11.04652500152588,-4.768887996673584,7.007941722869873,-0.5595276951789856,-3.557545661926269,-0.4973503649234772,4.24416446685791,4.5003838539123535,0.3870593309402466,3.464300632476806,3.9877326488494873,-2.578699350357056,-1.739154815673828,-0.3990992903709411,-3.5682592391967773,1389.4389173531904,1682.7664499307843,20.79571784648805,3115.9838299418607,1389.4389173531904,3826.255226791721,354.87391883386346,0.0
-518.33740234375,116.09178161621094,32.23038864135742,15.702775955200195,9.465323448181152,-19.464733123779297,-23.21086311340332,-7.6076884269714355,-8.582381248474121,-9.587170600891112,-2.1012227535247803,-7.363587856292725,-13.53850555419922,-3.684647798538208,0.8724945187568665,-6.172800540924072,-4.260987281799316,0.400846004486084,-5.032135963439941,-5.839409828186035,1636.2433289714215,1160.1106191395356,21.296682047887973,2602.3573764534885,1636.2433289714215,5438.312239707117,275.1818250975875,0.0
-444.8289489746094,145.18621826171875,23.880428314208984,5.071356773376465,9.360152244567873,-9.914572715759276,-0.150071382522583,22.43704414367676,14.77990436553955,-1.1339613199234009,2.3724536895751958,13.88378620147705,12.98823070526123,4.747820854187012,5.836195945739746,6.335867881774902,-1.655369520187378,0.8431175947189331,9.135783195495604,4.434998512268066,580.9683567239074,660.8484375730109,21.25310826002337,928.5746729651164,580.9683567239074,1649.7245098703816,24.521962976043884,0.0
-514.1980590820312,191.2539520263672,-20.080278396606445,9.005499839782715,-1.358639121055603,-14.375510215759276,26.8112907409668,11.18961238861084,8.723624229431152,15.848977088928224,-8.254920959472656,4.436634540557861,9.48291301727295,-5.230970859527588,10.149477005004885,4.187376499176025,-10.39601707458496,2.923436403274536,2.261645793914795,-1.7608507871627808,1142.208323845389,1532.4154823259644,20.19712488564171,2304.3241279069766,1142.208323845389,2623.267692185616,593.8012137000617,0.0
-352.1401062011719,141.43362426757812,38.56488037109375,34.37141799926758,19.184545516967773,-6.913782596588135,-10.76431655883789,-15.560575485229492,-7.620885372161865,0.186700165271759,-3.9376063346862793,-1.4828085899353027,-2.149301052093506,-1.7121728658676147,3.321866750717163,-2.252577304840088,-4.87868070602417,-2.404168128967285,-4.538400173187256,-2.018342971801758,888.2849904478751,1156.6495300397808,21.145194820697192,1670.2852470930231,888.2849904478751,2188.5626373522023,310.1987281968621,0.0
-424.4252624511719,164.3123321533203,13.522383689880373,-6.764230728149414,-17.853267669677734,-19.953296661376957,16.588253021240234,15.161067008972168,-7.283866405487059,-3.494806289672852,4.942527294158936,5.936874866485596,5.114083290100098,8.478065490722656,5.572161674499512,-9.017622947692873,-6.969560623168945,1.478981852531433,-6.526400089263916,-3.5283520221710205,1229.871352560622,1338.820438249735,21.621166949429565,2023.7781613372088,1229.871352560622,1772.8623210852768,579.5300057031114,0.0
-450.6266479492188,107.84859466552734,25.90316200256348,6.623176097869873,-2.4248509407043457,-19.602745056152344,-13.327573776245115,-2.8923702239990234,-1.898710012435913,2.214306354522705,-0.2040037214756012,-6.52070951461792,-1.382918357849121,1.949043154716492,-3.4408209323883057,-4.162871837615967,-2.130054473876953,-2.667217969894409,-2.54068660736084,-4.295443058013916,1595.689640988771,1392.1888608897077,19.514484142223026,2933.488175675676,1373.03527247871,6533.36697629353,,0.0
-466.5066528320313,191.15159606933597,11.583127975463867,6.891016960144043,6.224146366119385,-19.09652137756348,1.7183668613433838,8.853774070739746,1.6613407135009766,9.010455131530762,1.5497595071792605,-6.15498685836792,-0.5380626916885376,-2.703969240188598,-5.349818229675293,-1.6733248233795166,-0.3196257352828979,-1.5649279356002808,-2.507220268249512,-1.1519043445587158,1196.1503742605562,1244.4326557302763,21.272873802224453,2285.8375726744184,1196.1503742605562,2270.403378667957,418.0079425978899,0.0
-369.1129150390625,132.42169189453125,4.981980800628662,-16.126235961914062,-8.263063430786133,-22.30259132385254,-19.60735321044922,-5.412077903747559,-5.251710414886475,-11.64512825012207,-8.610772132873535,-4.855501651763916,-12.86221694946289,-13.95662784576416,-4.24318265914917,-5.9412007331848145,-9.72273063659668,-4.685650825500488,-5.66042423248291,-8.962188720703125,1448.4784953019841,1208.3365349746373,23.0463502354983,2669.5585029069766,1448.4784953019841,2755.746599894191,404.5251249323123,1.0
-525.6336669921875,157.54269409179688,-50.2830924987793,16.943803787231445,-2.725247383117676,-25.36876106262207,22.209941864013672,3.414822816848755,3.1059088706970215,11.749016761779785,-1.6935992240905762,17.352502822875977,5.8860931396484375,-8.74210262298584,10.499411582946777,3.32832932472229,5.533092021942139,10.689807891845703,-6.355877876281738,4.716614723205566,1905.7889942102981,1809.5133873769964,23.611498379299086,3599.132449127907,1905.7889942102981,3446.0994524503694,921.3932557159139,1.0
-467.67431640625,178.3351287841797,-16.741085052490234,4.805388450622559,-2.173027753829956,-21.89402961730957,10.604952812194824,2.649418830871582,-3.7121474742889404,0.7874531745910645,-12.782303810119629,0.8419339060783386,4.6747918128967285,-11.972404479980469,-0.8888929486274719,2.1258883476257324,-6.575013637542725,0.8740397095680237,-0.9613503217697144,-4.763364791870117,1379.2308076504787,1470.1018389662736,20.75127167004133,2717.273800872093,1379.2308076504787,2049.387380650876,618.6920178721373,1.0
-446.43304443359375,183.24331665039062,-8.606253623962402,1.7386506795883179,5.2582879066467285,-9.861313819885254,10.146889686584473,2.934532403945923,-0.3940872848033905,2.956054210662842,-9.321500778198242,-0.6240683794021606,6.430482387542725,-4.994961261749268,-4.803426742553711,0.029097391292452812,0.44491541385650635,0.9678342342376709,0.14772501587867737,-2.4595587253570557,1169.4343884897714,1301.3820666944443,20.078055156178408,2118.6662946428573,1169.4343884897714,3524.569520075695,544.5349671524045,1.0
-657.6315307617188,148.5102996826172,-13.791205406188965,6.0524678230285645,-8.907308578491211,-16.739778518676758,4.4393439292907715,-16.819103240966797,-8.61530590057373,2.0825698375701904,-11.080846786499023,-1.8942211866378784,-6.667981147766113,-12.923361778259277,-6.881753444671631,-13.582304000854492,-2.0596745014190674,1.4530144929885864,-14.674751281738281,-2.8097376823425293,1834.9215193333787,1476.9250764927217,23.664664802252535,3049.0325218023254,1834.9215193333787,3727.1580046215245,374.7879698758938,1.0
-474.7308044433594,145.86473083496094,14.273923873901367,7.184601783752441,-2.228651523590088,-25.606807708740234,-18.030649185180664,-3.2356503009796143,-2.9018092155456543,-19.99635124206543,-9.582273483276367,12.389941215515137,-7.604574203491211,-15.544456481933594,-1.9679522514343262,-7.0871782302856445,-2.440019130706787,-2.2808754444122314,-14.154523849487305,-3.7762839794158936,1494.8583969248325,1217.5289617953144,25.13688839038607,2205.8957122093025,1494.8583969248325,3587.519120364077,381.83802937742246,1.0
-520.6067504882812,153.96702575683594,-15.831892967224121,-20.867990493774414,4.775702953338623,-6.324901580810547,1.9278347492218018,8.113039016723633,0.36861419677734375,-0.682476282119751,-3.1204004287719727,-4.413657188415527,-2.658646821975708,-5.869673252105713,-6.011667251586914,-2.953165054321289,-2.266418695449829,-1.9094969034194946,-3.3461458683013916,-1.615111231803894,1434.7432033836947,1267.9796456140443,22.66127543580413,2632.835210755814,1434.7432033836947,2110.016749155387,424.08369467291493,1.0
-525.3616333007812,155.39666748046875,-39.3458366394043,-5.745494365692139,-13.501457214355469,-32.50468444824219,7.041364669799805,-4.435567378997803,-11.491206169128418,-0.8362547159194946,-14.378000259399414,-2.8215014934539795,-2.9976871013641357,-20.656940460205078,-4.057038307189941,-3.611614227294922,-13.402094841003418,0.26401981711387634,-7.241364002227783,-15.35494327545166,1663.3819237571754,1519.5588718308557,23.520410291217786,3131.2227470930234,1663.3819237571754,3003.070157554001,726.8778261481704,1.0
-441.57623291015625,120.58562469482422,-34.604393005371094,-16.26557159423828,-2.2734873294830322,-21.156131744384766,-1.2133417129516602,11.031913757324219,-0.0208144411444664,-6.684226989746094,-1.0523512363433838,1.3927959203720093,-9.563158988952637,-9.634737014770508,-5.007328510284424,-7.620835781097412,0.948597252368927,2.416025400161743,-7.004218101501465,-4.6463236808776855,1861.7832302859717,1507.8272483242886,22.66434090743775,3575.649527616279,1861.7832302859717,2365.026162241189,518.9795414431707,1.0
-396.5365295410156,120.1408920288086,5.277166366577148,-7.670839786529541,-8.370168685913086,-22.341997146606445,-1.8786786794662476,10.708038330078125,-6.830414295196533,-12.778118133544922,-4.207239627838135,-2.832664966583252,-12.375370979309082,-20.11924171447754,-11.338249206542969,-2.0307271480560303,-7.3408894538879395,-8.701004028320312,-5.607662677764893,-10.192156791687012,1465.0800450475945,1346.723501216259,23.868627085588976,2772.983284883721,1465.0800450475945,3803.0133338677892,413.024133070988,1.0
-520.8602294921875,156.06689453125,-17.687898635864258,38.41885757446289,9.42609977722168,-15.994121551513672,27.465587615966797,2.251368999481201,-3.2018871307373047,14.090155601501465,0.641643762588501,11.937135696411133,8.653096199035645,-1.3306111097335815,13.927435874938965,1.2320232391357422,-4.011275291442871,6.8889923095703125,-6.359755516052246,-2.2098562717437744,1722.0114920078909,1935.2551206177836,20.340469310757076,3914.1533430232557,1722.0114920078909,2952.1354797558274,686.3473027153428,1.0
-378.25225830078125,109.13692474365234,13.132364273071289,5.814071178436279,-13.385720252990723,-28.612327575683594,-1.9338432550430298,5.641362190246582,0.12408296763896942,4.283783435821533,0.9664265513420105,3.0266149044036865,3.371006965637207,-8.11658763885498,-4.862457752227783,2.8416523933410645,-2.103456497192383,-3.0698673725128174,-3.0680997371673584,-6.303219795227051,1177.0736140391762,1368.346583091743,24.393118676355066,2229.1288154069766,1177.0736140391762,1763.77575404438,598.944869323751,1.0
-427.6363525390625,137.46151733398438,-2.030669689178467,0.9378278851509094,-11.678955078125,-18.111797332763672,6.359347820281982,0.6656917333602905,4.328578948974609,7.149644374847412,-4.410280704498291,6.702471733093262,6.919358253479004,-1.889007806777954,4.9018235206604,0.8484758138656616,0.615310549736023,7.220185279846191,0.573829174041748,1.0145140886306763,1681.8147785553538,1650.2822803638837,22.05784440147848,3425.0090843023254,1681.8147785553538,4380.615670730439,645.7652217620406,1.0
-381.5920715332031,180.37185668945312,-25.06464195251465,7.3806562423706055,9.150266647338867,-6.5809478759765625,24.28411102294922,10.754192352294922,3.218665361404419,7.080127716064453,-6.071848392486572,3.903651237487793,2.205348014831543,-7.820425033569336,4.252415657043457,0.9443206787109375,-3.0854830741882324,1.94844651222229,-2.9219911098480225,1.1379050016403198,1299.1794143312895,1521.1569591615917,23.759285634419626,2763.9898255813955,1299.1794143312895,2016.7203554558314,633.0497029144872,1.0
-451.4842224121094,105.93843078613281,-10.283085823059082,-18.074207305908203,-12.872992515563965,-15.358733177185059,-3.102320432662964,-1.7057753801345825,0.3565961420536041,-1.039601445198059,-9.876131057739258,-0.8598226308822632,0.561872124671936,-13.166058540344238,-8.571514129638672,-3.811815023422241,-8.867875099182129,-4.623515605926514,-6.1098432540893555,-13.216876983642578,1775.2939195813897,1471.199223009098,23.077142724637312,3229.6511627906975,1775.2939195813897,2580.11321365837,559.6544416325241,1.0
-441.4435119628906,147.2418975830078,-23.938570022583008,5.382666110992432,3.226287364959717,-18.236459732055664,18.167085647583008,13.487480163574219,-1.494715929031372,4.127485275268555,-9.408524513244629,-2.9758341312408447,5.787322998046875,-14.351533889770508,-15.30909252166748,-6.994279384613037,-8.204658508300781,-2.658445119857788,-7.277121067047119,-10.904522895812988,1795.665446952029,1560.3306921254657,25.226512456617666,3311.091933139535,1795.665446952029,3384.893809496479,436.0853258596134,1.0
-520.2639770507812,97.517333984375,-7.980386734008789,-12.806427001953125,-0.054235536605119705,-19.970287322998047,-16.697010040283203,1.58993399143219,-2.3357808589935303,-7.63071346282959,-1.8598285913467407,0.5142300128936768,0.0731823667883873,-1.0450927019119263,-4.793254852294922,-5.858908653259277,-3.7788405418395996,-2.219416618347168,-2.4024734497070312,-5.821506977081299,1872.250663428072,1519.0390873772428,21.990883607382877,3606.377180232558,1872.250663428072,2901.229049278036,434.7237614882938,1.0
-445.53509521484375,133.31983947753906,-22.449087142944336,-7.4768900871276855,4.259051322937012,-23.289264678955078,-7.80588960647583,8.118151664733887,-2.087463855743408,-8.229560852050781,-2.1438543796539307,-0.46268001198768616,-9.994644165039062,-8.612093925476074,-4.340159893035889,-11.63868236541748,-4.947469234466553,2.168774127960205,-9.363869667053223,-9.290929794311523,1548.7085444617337,1439.7493894888212,23.44917793172557,3134.9700218023254,1548.7085444617337,2493.9361768176486,445.28518463645287,1.0
-518.9982299804688,149.76268005371094,-21.747480392456055,28.263591766357422,0.09910663962364197,-21.140361785888672,22.49544906616211,0.977008581161499,0.2209901064634323,15.747167587280273,-2.927474021911621,6.1154046058654785,5.70797061920166,-6.312733173370361,2.0279247760772705,-4.958086967468262,-0.5878967642784119,8.70580768585205,-4.926294803619385,0.7950189113616943,1754.9467438224135,1856.8665950242962,22.762161679336096,3584.892805232558,1754.9467438224135,3753.6113052679443,636.6474413539034,1.0
-379.60638427734375,152.87525939941406,-41.99597930908203,19.076868057250977,5.089527606964111,-19.59500503540039,19.65475845336914,3.058586835861206,6.179248809814453,17.753517150878906,-1.6145068407058716,10.66716194152832,7.675371170043945,-3.715695381164551,10.069738388061523,0.5357449054718018,1.9113800525665283,13.165532112121582,-3.7396111488342285,-1.335031509399414,2019.8946329539458,1912.0021161010925,23.35015700719264,4219.181504360465,2019.8946329539458,3346.69181401091,1009.8739825858675,1.0
-433.6341857910156,149.9459686279297,-45.413978576660156,28.416730880737305,6.201928615570068,-23.964195251464844,19.813535690307617,-2.658207416534424,-0.8013417720794678,14.55341911315918,-7.887223720550537,6.7900390625,7.612483978271484,-9.49576473236084,2.406527042388916,-3.999821901321411,-7.114911079406738,2.58034086227417,-7.836347579956055,-6.623380184173584,2189.273341060162,1871.188948363385,22.637617371368915,4262.899709302325,2189.273341060162,4923.857347732181,645.4898934815016,1.0
-507.81097412109375,153.61557006835938,22.75177001953125,-5.779051780700684,-6.551714897155762,-14.66590404510498,-10.98897647857666,-7.828227519989014,0.07515601068735123,3.6757876873016357,-3.83160662651062,0.28397709131240845,2.4143753051757812,-5.748655796051025,-3.893717050552368,-4.083310604095459,-6.794906139373779,0.6976643800735474,-1.9580539464950562,-10.80433464050293,1442.6704380312729,1257.53830593412,21.793988937778824,2600.109011627907,1442.6704380312729,2945.8893467779603,516.025753652256,1.0
-436.12890625,167.45294189453125,-8.32179069519043,-1.2422258853912354,7.275237560272217,-14.569923400878906,4.8942179679870605,10.263060569763184,-0.7377127408981323,-4.500192642211914,-7.259716987609863,6.8500566482543945,7.415735721588135,-10.857263565063477,-1.7148785591125488,6.457990646362305,-3.8843190670013428,-3.587934732437134,-9.34672737121582,-13.006827354431152,1357.7476123949805,1438.6486481799013,22.852700948377926,2896.8931686046512,1357.7476123949805,1717.1788168259127,569.2858268420621,1.0
-482.5291442871094,142.68772888183594,-58.36246109008789,-42.119781494140625,4.792757511138916,-13.769465446472168,-11.192771911621094,-6.449432373046875,-15.44531536102295,-6.092039108276367,-0.5750836133956909,-7.49346923828125,-10.812970161437988,-9.49946403503418,2.6558754444122314,7.860202789306641,-7.72454309463501,-14.784859657287598,-12.069025993347168,-13.684073448181152,1665.7076642786838,1065.8559511310052,24.58938486795562,2592.7849264705883,1665.7076642786838,2053.0712484220367,833.6242915959411,1.0
-600.6834716796875,144.58154296875,2.9444026947021484,-3.3346614837646484,-3.859262228012085,-20.34519386291504,-10.415400505065918,1.1567646265029907,3.1332240104675293,-9.722248077392578,-11.329265594482422,2.7689719200134277,-4.896914005279541,-7.583213806152344,2.375152587890625,-5.068578243255615,-5.2333574295043945,-0.569754958152771,-7.161511421203613,-4.603801250457764,1493.2127157036189,1481.963280913704,21.849173954882417,2875.1589752906975,1493.2127157036189,2140.6331606475833,586.7862058835894,1.0
-439.8916015625,153.49436950683594,-40.90380859375,-16.892784118652344,8.348584175109863,-24.939878463745117,-10.814367294311523,0.3900323212146759,-13.917019844055176,-10.237015724182129,-2.3027851581573486,-0.7807062268257141,-2.3246660232543945,-3.219820737838745,-1.0884501934051514,-11.752256393432617,-15.799968719482422,0.7446147203445435,-1.999477744102478,-13.795557975769043,1819.6288694178897,1396.8509587825793,25.941635705897454,3454.9872819767443,1819.6288694178897,3117.433388231973,535.1152442345954,1.0
-300.44805908203125,212.86431884765625,-24.598417282104492,30.470829010009766,10.228361129760742,-27.084190368652344,20.634552001953125,4.638294696807861,-3.9603776931762695,11.904803276062012,-6.771860599517822,4.051344871520996,8.352372169494629,-10.488911628723145,1.6879804134368896,3.25890851020813,-5.413384437561035,0.8965576887130737,-3.916821002960205,-5.069119453430176,1107.2157134298666,1418.6816393747963,21.401364024409414,2154.6829578488373,1107.2157134298666,1546.3775874411629,604.9172001479724,1.0
-290.7403564453125,165.29632568359375,-35.93086624145508,18.701892852783203,-6.400038242340088,-34.3748779296875,17.01100730895996,-1.409265398979187,-11.596020698547363,5.866686820983887,-9.920845985412598,-2.8338496685028076,3.9979355335235596,-8.874592781066895,-8.498021125793457,-11.701493263244629,-9.239803314208984,-3.7833828926086426,-9.827725410461426,-7.575262069702148,1830.7669215516903,1761.7547784561134,24.697417311314766,3614.3713662790697,1830.7669215516903,2685.650059783242,623.5538447506365,1.0
-599.06640625,129.1776580810547,9.811970710754395,-2.3995110988616943,5.821013450622559,-8.770732879638672,-2.1263277530670166,8.454992294311523,1.0112361907958984,-4.9944329261779785,-3.7043797969818115,-4.7041916847229,-9.734818458557129,-13.116321563720703,-13.361889839172363,-12.391940116882324,-8.402167320251465,-6.828098297119141,-10.673858642578125,-8.967679023742676,1471.7347199481057,1387.7993990685272,23.093317063777917,2939.8619186046512,1471.7347199481057,2841.421115033142,343.86866915391874,1.0
-494.3813781738281,165.4952392578125,-69.2427749633789,22.72907066345215,11.39677619934082,-20.436853408813477,22.942867279052734,-4.759312629699707,-2.3097429275512695,14.153286933898926,-7.686366081237793,7.359336853027344,4.25015115737915,-6.377470970153809,8.817788124084473,-5.215040683746338,-1.9321951866149902,11.248788833618164,-6.117853164672852,-0.7961083650588989,2177.205640132389,1888.2531955440181,21.87534435873596,4359.329578488372,2177.205640132389,2812.666900304081,1202.4996552365765,1.0
